Donor_id,Amount,Project_id
UD15715,77.00,53990990698089262PS70084
UD15716,73.00,53374487463571498ES86895
UD15717,63.00,53600801448399772YK89805
UD15718,63.00,53837849718108225LO78506
UD15719,81.00,53668888708060721NA30966
UD15720,11.00,53678100874243157BP29082
UD15721,28.00,53410820226690095LL47658
UD15722,37.00,53950417433954884HJ59078
UD15723,44.00,53666513758098854OE69522
UD15724,86.00,53320746280598720KA32432
UD15725,14.00,53732647962448125BH51635
UD15726,67.00,53461589744243719UR34123
UD15727,70.00,53892001675088318LG39705
UD15728,42.00,53549585780365835SQ46264
UD15729,55.00,53173510134664915MN47907
UD15730,28.00,53996898488223285CZ24889
UD15731,60.00,53427022416436919FH62503
UD15732,28.00,53190159332327401PX91736
UD15733,15.00,53778406585592793FR45475
UD15734,13.00,53346705593793845NC89349
UD15735,89.00,53966982851049601OU80990
UD15736,79.00,53552465947488296CS90795
UD15737,94.00,53599223144270025PU34099
UD15738,30.00,53483270409476126PZ56049
UD15739,47.00,53967601840901656MN40228
UD15740,71.00,53178037132717091QU92347
UD15741,78.00,53443516162752693FN88067
UD15742,17.00,53490252871687088JI40139
UD15743,70.00,53148772929141637DN21764
UD15744,59.00,53944002720957421TW26854
UD15745,30.00,53502593626507929GX13321
UD15746,64.00,53590326660394632NH37975
UD15747,10.00,53330480612964710PX40105
UD15748,26.00,53200149092626384RI59722
UD15749,41.00,53732174608930676VZ64452
UD15750,70.00,53655583310929069NZ61830
UD15751,24.00,53872896943246257GJ25350
UD15752,32.00,53754458320922841CM43983
UD15753,41.00,53572260653127620YA14162
UD15754,90.00,53511885836017726PJ51820
UD15755,59.00,53156510711185635ID24074
UD15756,28.00,53539702015315001KB56114
UD15757,10.00,53628750466701739JX54431
UD15758,30.00,53118763259165350EY61611
UD15759,10.00,53480405741163288AN10009
UD15760,72.00,53245232699044940PG24109
UD15761,80.00,53900580004268815NC97356
UD15762,69.00,53441902815161845BL24415
UD15763,51.00,53643837599494605LR84920
UD15764,29.00,53509345357039046XN27771
UD15765,60.00,53218960429912504NO82119
UD15766,70.00,53994853308117385KE64193
UD15767,67.00,53218055403117546ZZ46721
UD15768,36.00,53674018230163006LT40269
UD15769,82.00,53172042108898440FF23541
UD15770,90.00,53913941882975919MV38574
UD15771,11.00,53439350142808585QW93491
UD15772,24.00,53622321409995354LT79938
UD15773,25.00,53305973023967064HH18114
UD15774,13.00,53469798859784317AT43365
UD15775,86.00,53153523128065240OA13496
UD15776,63.00,53644069528795662NX54455
UD15777,77.00,53849953939987066FB29960
UD15778,99.00,53764573219943577YD73376
UD15779,21.00,53578564388870121YZ66662
UD15780,16.00,53977094197403452BL31811
UD15781,57.00,53667161242868197DQ71864
UD15782,85.00,53183597564440790AW86501
UD15783,94.00,53712959251611840VH10137
UD15784,69.00,53211971289310117MF12077
UD15785,95.00,53680507828723531ON43281
UD15786,56.00,53701351476613987KP18201
UD15787,37.00,53728759151847853RI21145
UD15788,66.00,53430644011814740TA16885
UD15789,37.00,53544322237148236RS16502
UD15790,33.00,53634849528146956DR21216
UD15791,68.00,53144864614389644PZ48932
UD15792,67.00,53269942929101873DI15041
UD15793,56.00,53634533632414577MI94755
UD15794,74.00,53656095682873649EP40376
UD15795,78.00,53511764378030072PD85685
UD15796,89.00,53808844663254000QO30848
UD15797,49.00,53318563842027709EO56368
UD15798,26.00,53293035435469785PP63780
UD15799,59.00,53530532600879535TO65788
UD15800,42.00,53988641408655176VH47825
UD15801,50.00,53540936822784484HR65304
UD15802,90.00,53343521440176428DX57025
UD15803,90.00,53791900650687553ZG30099
UD15804,44.00,53179582091947842KJ34239
UD15805,41.00,53355071694001732FP66001
UD15806,76.00,53453276575592189FQ37738
UD15807,98.00,53881679260895333VD23967
UD15808,48.00,53171124202324811XS22320
UD15809,78.00,53743255552248553RZ16872
UD15810,61.00,53932872562139942SP50627
UD15811,60.00,53111133117513950PD35061
UD15812,12.00,53271873130398621UH44138
UD15813,81.00,53439073360406888EK22232
UD15814,32.00,53284809894348934TG85435
UD15815,50.00,53724820310605085ZZ50669
UD15816,64.00,53705277250058933FP82627
UD15817,50.00,53963885483467230RY65970
UD15818,56.00,53557705982433486PY59689
UD15819,69.00,53415537986538992FF45610
UD15820,50.00,53253634650562248FK83588
UD15821,25.00,53939205031253974GH58913
UD15822,14.00,53416744672786297TC63066
UD15823,33.00,53895562473871312TX86728
UD15824,56.00,53490138811601701TP46678
UD15825,44.00,53562207074036991OO66571
UD15826,27.00,53616296774221634MM71513
UD15827,74.00,53786170593321352ME48024
UD15828,18.00,53539760348706827XK71066
UD15829,43.00,53792967437757646AQ44738
UD15830,56.00,53291300926726930OP47414
UD15831,24.00,53727884784512905QM40191
UD15832,28.00,53867465724364027QL58574
UD15833,63.00,53270445422359158BZ69437
UD15834,29.00,53577466079338677BW59406
UD15835,78.00,53363548719048217CT92440
UD15836,88.00,53721924441553321TQ24065
UD15837,11.00,53461651636877660DY21671
UD15838,22.00,53934786378477922CR41458
UD15839,67.00,53226288305174610CZ79868
UD15840,97.00,53279766564468043RR46618
UD15841,69.00,53802337486596671BF35692
UD15842,42.00,53763001975955497AZ49422
UD15843,86.00,53860028253150554GO46628
UD15844,58.00,53585440026984173TL62779
UD15845,61.00,53273952261600720MB78044
UD15846,54.00,53189572756257214UL62475
UD15847,20.00,53304087334148741DW69157
UD15848,86.00,53581666989174828CH30075
UD15849,46.00,53231758079046521VO69878
UD15850,14.00,53948924105334228AX38045
UD15851,13.00,53160618213003126DZ73753
UD15852,35.00,53326812163202247EF95762
UD15853,71.00,53951014259099450PH12484
UD15854,26.00,53624875334235969CN25944
UD15855,61.00,53174760784327484IW23039
UD15856,96.00,53679796808252307JU25907
UD15857,16.00,53662306891788157FD76097
UD15858,55.00,53372192177005646RI75194
UD15859,45.00,53877609323061466BP93648
UD15860,69.00,53855641839784556XH61209
UD15861,56.00,53479858260732692MF41234
UD15862,81.00,53150020221233842KJ68316
UD15863,28.00,53223446245720803EO68094
UD15864,57.00,53578580783718742DK44858
UD15865,93.00,53286783577774706PP45592
UD15866,49.00,53153894760819064SC97695
UD15867,95.00,53541027904637169AN37659
UD15868,21.00,53403053554544894MM24886
UD15869,63.00,53603393199029103WH79487
UD15870,23.00,53832683496706261CB89682
UD15871,88.00,53629893776405711ED15954
UD15872,55.00,53703455875685214YP33318
UD15873,50.00,53806772664501979AH52567
UD15874,78.00,53734890360343143KT68199
UD15875,18.00,53966332928868020PH34043
UD15876,17.00,53807330828787223UI23876
UD15877,70.00,53110164984468174FH24906
UD15878,26.00,53201220888444937TO74570
UD15879,30.00,53682597892943392EF54514
UD15880,91.00,53193863714377650IV54723
UD15881,79.00,53371865790508953MQ65463
UD15882,73.00,53298211337261105FM48010
UD15883,61.00,53427840948054992FN88088
UD15884,94.00,53375844492031724JD78995
UD15885,85.00,53159943510300909TK23275
UD15886,12.00,53890799917845194RQ38023
UD15887,72.00,53117033437594535XZ89075
UD15888,46.00,53481544656033900HR30302
UD15889,41.00,53627577448198229RE46241
UD15890,28.00,53764403558132813SS35895
UD15891,81.00,53524263262797250VL67339
UD15892,28.00,53871447906218525GQ30018
UD15893,35.00,53648204297062822KP76893
UD15894,55.00,53263895307558151JX84522
UD15895,62.00,53485093911946759PF20817
UD15896,78.00,53947658887132525ID79128
UD15897,34.00,53569363992846173KA16904
UD15898,33.00,53612435276144232JY74881
UD15899,17.00,53748186824571368AO70869
UD15900,54.00,53187605974056679WU53712
UD15901,22.00,53290978383249343CE97538
UD15902,97.00,53555512271231256UL58743
UD15903,65.00,53946959629392297PS33977
UD15904,98.00,53644259493449083KM24222
UD15905,68.00,53894431700910008PE71068
UD15906,74.00,53266967857017783PP85319
UD15907,63.00,53887029376712332AD80739
UD15908,75.00,53837526460437298CK37225
UD15909,74.00,53279873309592363DQ23892
UD15910,70.00,53900420639883785HD98924
UD15911,48.00,53459855763958730ZU65828
UD15912,48.00,53476632984276610SL80495
UD15913,91.00,53911758840543991MP13446
UD15914,77.00,53945547230727396LQ84572
UD15915,12.00,53600906748567420KB82058
UD15916,21.00,53484650400227358IM88863
UD15917,59.00,53780616771562378DJ69793
UD15918,91.00,53397037769982511PS25642
UD15919,15.00,53664925472139639FP97477
UD15920,13.00,53300101920907340XD44288
UD15921,65.00,53111408064922359UP10659
UD15922,91.00,53272599620641515TR68445
UD15923,81.00,53234015633503832PZ15603
UD15924,74.00,53717082502638861PI19456
UD15925,26.00,53930302520579206CI86634
UD15926,91.00,53850739019059188WL17757
UD15927,47.00,53925821191164689BQ48252
UD15928,86.00,53670986154445543OC76846
UD15929,12.00,53271404747610337MS89097
UD15930,36.00,53490169866524338LL71474
UD15931,66.00,53909738893661300LK83645
UD15932,31.00,53247676459393822MR82285
UD15933,44.00,53664100310061465MY18402
UD15934,96.00,53486329896199019HX91817
UD15935,17.00,53292428738474967XZ19149
UD15936,27.00,53498007532958661UC50732
UD15937,33.00,53700517144017588BT50608
UD15938,28.00,53300685952374365GU46170
UD15939,97.00,53517460995091245IL33052
UD15940,28.00,53327681346077852UD98042
UD15941,86.00,53368238288906467YX53268
UD15942,95.00,53673954179236267YG78632
UD15943,87.00,53401471373398910FD60713
UD15944,65.00,53532569511485595IQ88053
UD15945,81.00,53391200324664203ZK51043
UD15946,18.00,53548149220434917HS68175
UD15947,28.00,53686016140145945WV54711
UD15948,54.00,53863139434937352EB71154
UD15949,78.00,53983158870676142SC30532
UD15950,71.00,53933620870048077PX78114
UD15951,98.00,53270736904791333HO68235
UD15952,87.00,53968231880022259VO94281
UD15953,38.00,53958145642887787XC36337
UD15954,51.00,53760768467795624VQ81344
UD15955,32.00,53997198515882069WX70950
UD15956,41.00,53490908623723322TQ64124
UD15957,67.00,53389687472195155JM35893
UD15958,22.00,53641831086425763QO99224
UD15959,24.00,53909923701277167HD25883
UD15960,71.00,53829455479635524XQ43946
UD15961,64.00,53974627118543956AF20770
UD15962,85.00,53983232460868681KH97220
UD15963,31.00,53828053637850106BP35821
UD15964,81.00,53293481643901673JV39056
UD15965,83.00,53288155691871434FC21768
UD15966,79.00,53658495577786864PF80210
UD15967,96.00,53919068702546575UO82172
UD15968,45.00,53639843691122431YR54925
UD15969,70.00,53608313195564022IJ41975
UD15970,99.00,53115395367545444TR75138
UD15971,91.00,53810059778639631VP31037
UD15972,14.00,53701914719311883HT86710
UD15973,30.00,53231221350011444TV96908
UD15974,45.00,53897289691274548QP41134
UD15975,87.00,53922475705377155NA75751
UD15976,84.00,53739216528262236BD43874
UD15977,37.00,53525672784209653YZ30028
UD15978,54.00,53449032782007002YY17394
UD15979,46.00,53428916055740473FE51615
UD15980,28.00,53720557004498138JP49639
UD15981,38.00,53865287317947776HY98140
UD15982,35.00,53707045034622513NO33740
UD15983,59.00,53896358645522251CI11714
UD15984,97.00,53854893189654178OS24426
UD15985,37.00,53498315950240945AB44256
UD15986,34.00,53582133541600124IZ60995
UD15987,71.00,53988995776368048DK74228
UD15988,27.00,53342323134156670HD41834
UD15989,30.00,53989511837738084QU80913
UD15990,47.00,53814582680288629EN19022
UD15991,47.00,53786872422164205IG64558
UD15992,81.00,53221166382851118JK15416
UD15993,85.00,53791207572719541CD16499
UD15994,25.00,53424829672270975LL11663
UD15995,81.00,53937542248809791MJ25681
UD15996,11.00,53401252910095314PI13018
UD15997,15.00,53851197391547795XO43398
UD15998,66.00,53784825911654631PI65237
UD15999,12.00,53171837304999346CF56119
UD16000,68.00,53309567891982918WL49662
UD16001,64.00,53505522179863774BW12962
UD16002,88.00,53718029535765797LG23196
UD16003,30.00,53596355008040352WR33594
UD16004,36.00,53432580775453618CZ58237
UD16005,67.00,53727027920428882EX52383
UD16006,35.00,53213114792926822ZC86912
UD16007,32.00,53278592382611562XU79433
UD16008,41.00,53807899747233638SF30090
UD16009,54.00,53272268115153971IW75880
UD16010,70.00,53369919973852828QH24101
UD16011,51.00,53281206068035155TR43395
UD16012,53.00,53574334935216283ZV85788
UD16013,81.00,53639692648442502AN99950
UD16014,90.00,53721732990744658IP92769
UD16015,83.00,53701711007702343VD41699
UD16016,67.00,53646012577732555PO34078
UD16017,12.00,53248071735567586WA37554
UD16018,28.00,53876744401826058DC19782
UD16019,73.00,53394431051547701RJ20933
UD16020,56.00,53501351021135124NR30026
UD16021,55.00,53270544930448392NU89922
UD16022,38.00,53524541818701919QU33007
UD16023,75.00,53796919374311326GJ50524
UD16024,66.00,53364628825077206PX81130
UD16025,97.00,53616531040811181QI32825
UD16026,79.00,53890014525852014XD69270
UD16027,94.00,53335091072505056QL38125
UD16028,82.00,53257121635426091ZJ96658
UD16029,57.00,53902880259819729AJ49660
UD16030,94.00,53398618609302787CK43445
UD16031,85.00,53630714023691368TC66644
UD16032,33.00,53375793104437559FP14875
UD16033,14.00,53221937172679007XK89193
UD16034,51.00,53480546868455737BP70037
UD16035,68.00,53639637777915719EM42840
UD16036,72.00,53584010171781757RY20953
UD16037,99.00,53567675651971931YA61657
UD16038,29.00,53544107236070486ZQ75067
UD16039,57.00,53446982542022392DU75080
UD16040,46.00,53116914250024282EZ33493
UD16041,35.00,53679586093037696ZM92729
UD16042,98.00,53664040115187807FE56093
UD16043,78.00,53427688845065286VQ30848
UD16044,90.00,53259620529383193QS75190
UD16045,26.00,53760783185050499AA40034
UD16046,70.00,53725528842967942FK45111
UD16047,19.00,53486982102045689VK75996
UD16048,57.00,53584578822116184IQ21259
UD16049,20.00,53421942393084220LV56333
UD16050,86.00,53416190746236873NA53406
UD16051,61.00,53109537071630294GF11554
UD16052,52.00,53435014362060772FM38426
UD16053,15.00,53652104701636938ZA91891
UD16054,78.00,53320630076541285FB19104
UD16055,90.00,53496766026841236TQ29858
UD16056,39.00,53278683551006942PF10896
UD16057,63.00,53578198778836181NC29583
UD16058,19.00,53232196524992478ZL91559
UD16059,38.00,53945123571791267NS58146
UD16060,86.00,53871102813219051QG71765
UD16061,90.00,53353429506273933QT45406
UD16062,82.00,53913402898823894EO82746
UD16063,56.00,53186620446001451PU52456
UD16064,52.00,53493728703662011MP19944
UD16065,64.00,53510447125919071BH73592
UD16066,60.00,53741020693518774IA38659
UD16067,57.00,53552560680898149EN52845
UD16068,29.00,53307417563586724TQ16603
UD16069,96.00,53562927265399973EZ74484
UD16070,59.00,53184328026067336PC62509
UD16071,56.00,53572755106559145KU68807
UD16072,40.00,53476306607032858RN47021
UD16073,24.00,53156300667769257OX93958
UD16074,14.00,53241783413392690DY19771
UD16075,73.00,53240639263312033DQ50015
UD16076,35.00,53674092100799840BY19582
UD16077,11.00,53588009793113627NJ93943
UD16078,76.00,53382418935269748RI76467
UD16079,35.00,53244449533716478OG18819
UD16080,99.00,53555981017054149JA33320
UD16081,64.00,53956292448527952ST95217
UD16082,92.00,53594268231106378IA64408
UD16083,25.00,53885318552881874BA78624
UD16084,91.00,53767588592457582EF87874
UD16085,51.00,53795677676128854ND72657
UD16086,48.00,53661185699948504RI88499
UD16087,37.00,53287353063825324RT29420
UD16088,79.00,53628892236234081MU18170
UD16089,27.00,53245079240648771WV77281
UD16090,31.00,53528857984980852CC73795
UD16091,28.00,53833848271218619QM52599
UD16092,49.00,53938752084966958RY29399
UD16093,84.00,53163602286241889UB64017
UD16094,68.00,53808002936809182VE96224
UD16095,88.00,53825172748156353QI67124
UD16096,23.00,53699697106534770LC11658
UD16097,13.00,53833447677977487GZ51161
UD16098,39.00,53517606140860385JG11849
UD16099,74.00,53473163842227572JC11099
UD16100,52.00,53158630014514277CT75204
UD16101,47.00,53104973096133788NY83091
UD16102,44.00,53413839586586397VS48400
UD16103,28.00,53797374188181868JZ57916
UD16104,61.00,53633847516102979LP21192
UD16105,97.00,53951236085654621TU54516
UD16106,35.00,53870246157965089KL30599
UD16107,59.00,53868466548069805LL90672
UD16108,51.00,53561873614402005MP90088
UD16109,46.00,53866417576861348LX92569
UD16110,75.00,53285382974401870IN72935
UD16111,32.00,53991484358153242XC87798
UD16112,27.00,53823044041267973IB19293
UD16113,58.00,53368002497381932BL31744
UD16114,31.00,53332381214402861BL53575
UD16115,81.00,53987507075195769HB90259
UD16116,27.00,53517033103421554VO50763
UD16117,41.00,53356264387221594LZ32530
UD16118,66.00,53448383533808572JA63669
UD16119,55.00,53745214694614446AS22024
UD16120,35.00,53101239722426071VF69734
UD16121,13.00,53735504679030662OZ16368
UD16122,94.00,53592214507589015AT60150
UD16123,58.00,53286605552695465HC68444
UD16124,90.00,53260567049049107NG56203
UD16125,71.00,53696653018004559TG85740
UD16126,15.00,53254415659062080EM38337
UD16127,22.00,53408568222876860PF71386
UD16128,86.00,53479848513999979NZ66077
UD16129,73.00,53441067336850999MZ28214
UD16130,18.00,53478378052480110HH62443
UD16131,63.00,53207657668731674BB11218
UD16132,28.00,53882957070248294HN64020
UD16133,32.00,53291315254379268JG44106
UD16134,44.00,53584438111220589CF98600
UD16135,80.00,53545385228988775FA30839
UD16136,73.00,53542023365404861YH86296
UD16137,87.00,53133401064330567UT71347
UD16138,23.00,53992247026069403UR81819
UD16139,37.00,53175708477980343BH19401
UD16140,14.00,53634610994669860WD66563
UD16141,52.00,53892247981937336EL24486
UD16142,50.00,53692584316588635AK54863
UD16143,16.00,53145562227675912EB25628
UD16144,23.00,53521208593479740KK61066
UD16145,99.00,53100784145276877VA52673
